201509110956,280,11,722,10.0,58,55,1012.6,29.90,1011.9
201509111056,290,11,722,10.0,58,54,1012.6,29.90,1011.9
201509111156,290,13,722,10.0,57,54,1012.6,29.91,1012.3
201509111956,310,18,722,10.0,72,53,1013.1,29.92,1012.6
201509112056,300,16,722,10.0,74,52,1012.6,29.90,1011.9
201509112156,300,16,722,10.0,74,52,1011.7,29.88,1011.3
201509112256,310,13,722,10.0,74,52,1011.1,29.86,1010.6
201509112356,300,15,722,10.0,75,51,1010.8,29.85,1010.2
201509120056,290,23,722,10.0,70,51,1010.8,29.85,1010.2
201509120256,290,17,722,10.0,63,53,1011.6,29.87,1010.9
201509120356,300,18,722,10.0,60,55,1012.2,29.89,1011.6
201509120456,300,17,722,10.0,59,55,1013.2,29.92,1012.6
201509120556,300,17,722,10.0,59,55,1013.3,29.92,1012.6
201509120656,300,15,722,10.0,59,56,1013.5,29.93,1012.9
201509120756,290,13,722,10.0,58,55,1014.0,29.95,1013.6
201509120856,280,15,722,10.0,58,55,1014.3,29.95,1013.6
201509120956,290,17,722,10.0,58,55,1014.1,29.95,1013.6
201509121056,290,11,722,10.0,57,54,1014.0,29.95,1013.6
201509121156,280,11,722,10.0,57,54,1014.1,29.95,1013.6
201509130356,290,10,722,10.0,65,55,1013.2,29.92,1012.6
201509132256,300,18,722,10.0,66,56,1007.6,29.76,1007.2
201509132356,300,23,722,10.0,64,56,1007.0,29.74,1006.5
201509140056,290,21,722,10.0,61,55,1006.6,29.73,1006.2
201509140356,300,8,722,10.0,60,56,1007.6,29.76,1007.2
201509140456,300,10,722,10.0,60,56,1008.0,29.77,1007.5
201509140756,320,5,722,10.0,60,56,1007.7,29.76,1007.2
201509140856,300,3,722,10.0,59,55,1007.5,29.75,1006.9
201509140956,300,5,722,10.0,59,56,1006.9,29.74,1006.5
201509151056,270,8,722,10.0,57,53,1010.4,29.84,1009.9
201509151156,270,13,722,10.0,57,53,1010.6,29.84,1009.9
201509151356,260,13,722,10.0,58,53,1011.1,29.86,1010.6
201509151456,260,11,722,10.0,59,52,1011.8,29.88,1011.3
201509151556,230,10,722,10.0,59,51,1012.1,29.89,1011.6
201509151656,250,9,722,10.0,62,49,1012.6,29.90,1011.9
201509151756,260,18,722,10.0,65,50,1013.2,29.92,1012.6
201509151856,250,15,722,10.0,64,48,1013.5,29.93,1012.9
201509151956,250,14,722,10.0,65,49,1013.1,29.92,1012.6
201509160556,990,6,722,10.0,59,52,1013.4,29.93,1012.9
201509160656,260,7,722,10.0,59,52,1013.6,29.93,1012.9
201509160956,200,5,722,10.0,59,53,1014.4,29.96,1014.0
201509161056,230,5,722,10.0,58,52,1014.9,29.97,1014.3
201509170656,240,6,722,10.0,63,57,1016.3,30.01,1015.7
201509170756,270,8,722,10.0,62,58,1016.5,30.02,1016.0
201509170856,280,10,722,10.0,62,58,1016.7,30.02,1016.0
201509171056,310,7,722,10.0,60,58,1016.9,30.03,1016.3
201509171856,020,10,722,10.0,66,56,1019.1,30.10,1018.7
201509171956,020,10,722,10.0,66,57,1018.4,30.08,1018.0
