  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
724940 23234 201602210056 280  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   57   42 1021.4 30.16 1020.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602210156 280  13 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   43 1021.6 30.17 1021.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602210256 270  13 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   49 1022.0 30.18 1021.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602210356 280  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   53   47 1022.1 30.18 1021.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602210456 280  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   53   47 1022.7 30.20 1022.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602210556 280  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   51   47 1023.0 30.21 1022.4  60  51  0.00 ***** ***** ***** ** 
724940 23234 201602210600 280  10 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   51   47 1023.0 ***** 1019.8  60  46 ***** ***** ***** ***** ** 
724940 23234 201602210656 280   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   51   51 1023.1 30.22 1022.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602210756 290   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   50   50 1023.5 30.23 1023.1  60  45  0.00 ***** ***** ***** ** 
724940 23234 201602210759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  60 *** ***** *****  0.00 ***** ** 
724940 23234 201602210856 280   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   49   46 1023.4 30.22 1022.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602210956 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   50   50 1023.2 30.22 1022.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602211056 230   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   48   46 1023.5 30.23 1023.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602211156 270   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   46   45 1023.8 30.24 1023.4  52  46  0.00 ***** ***** ***** ** 
724940 23234 201602211200 270   5 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   46   45 1023.8 ***** 1020.8  60  46 ***** ***** ***** ***** ** 
724940 23234 201602211256 270   3 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   45   44 1024.0 30.24 1023.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602211356 220   3 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   46   45 1024.2 30.25 1023.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602211456 290   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   48   46 1024.4 30.25 1023.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602211556 180   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   47   45 1024.7 30.26 1024.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602211656 360   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   52   48 1025.1 30.27 1024.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602211756 020   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   53   47 1025.5 30.29 1025.1  53  45  0.00 ***** ***** ***** ** 
724940 23234 201602211800 020   5 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   53   47 1025.5 ***** 1022.5  53  45 ***** ***** ***** ***** ** 
724940 23234 201602211856 050   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   54   50 1025.8 30.29 1025.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602211956 030   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   56   49 1025.5 30.29 1025.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602212056 030   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   58   50 1025.0 30.27 1024.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602212156 280  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   61   45 1024.5 30.26 1024.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602212256 260  15 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   41 1024.3 30.25 1023.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602212356 270  17 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   41 1024.4 30.25 1023.8  61  53  0.00 ***** ***** ***** ** 
724940 23234 201602220000 270  17 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   58   41 1024.4 ***** 1021.2  61  46 ***** ***** ***** ***** ** 
724940 23234 201602220056 270  20 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   55 1024.7 30.26 1024.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602220156 270  18 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   55   44 1024.9 30.27 1024.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602220256 270   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   55   44 1024.9 30.27 1024.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602220356 280  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   55   46 1024.8 30.27 1024.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602220456 290  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   54   47 1024.6 30.26 1024.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602220556 290  15 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   54   47 1025.5 30.29 1025.1  59  54  0.00 ***** ***** ***** ** 
724940 23234 201602220600 290  15 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   54   47 1025.5 ***** 1022.5  59  46 ***** ***** ***** ***** ** 
724940 23234 201602220656 300   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   54   47 1025.5 30.29 1025.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602220756 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   54   53 1024.7 30.26 1024.1  61  45  0.00 ***** ***** ***** ** 
724940 23234 201602220759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  61 *** ***** *****  0.00 ***** ** 
724940 23234 201602220856 ***   0 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   53 1024.5 30.26 1024.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602220956 250   3 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   50 1024.3 30.25 1023.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602221054 300   5 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   48 ****** 30.24 1023.4 *** *** ***** ***** ***** ***** ** 
724940 23234 201602221056 290   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   50   49 1023.9 30.24 1023.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602221156 320   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   49   49 1024.0 30.24 1023.4  55  49  0.00 ***** ***** ***** ** 
724940 23234 201602221200 320   6 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   49   49 1024.0 ***** 1020.8  61  49 ***** ***** ***** ***** ** 
724940 23234 201602221256 260   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   48   47 1024.0 30.24 1023.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602221356 290   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   48   47 1024.3 30.25 1023.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602221456 240   3 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   49   48 1024.3 30.25 1023.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602221556 190   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   49   48 1024.6 30.26 1024.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602221654 ***   0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   48 ****** 30.27 1024.5 *** *** ***** ***** ***** ***** ** 
724940 23234 201602221656 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   50   49 1024.9 30.27 1024.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602221756 ***   0 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   45 1024.4 30.25 1023.8  56  48  0.00 ***** ***** ***** ** 
724940 23234 201602221800 ***   0 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   55   45 1024.4 ***** 1021.2  56  48 ***** ***** ***** ***** ** 
724940 23234 201602221856 ***   0 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   51 1024.3 30.25 1023.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602221956 020   3 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   50 1023.4 30.22 1022.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602222056 020   3 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   49 1022.1 30.18 1021.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602222156 990   3 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   47 1021.6 30.17 1021.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602222256 ***   0 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   65   49 1021.0 30.15 1020.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602222356 340   5 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   67   47 1020.6 30.14 1020.1  68  56  0.00 ***** ***** ***** ** 
724940 23234 201602230000 340   5 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   67   47 1020.6 ***** 1017.5  68  49 ***** ***** ***** ***** ** 
724940 23234 201602230056 290  11 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   46 1020.1 30.13 1019.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602230156 280  13 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   47 1020.0 30.12 1019.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602230256 260   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   62   49 1019.8 30.12 1019.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602230356 ***   0 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   49 1019.7 30.11 1019.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602230456 ***   0 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   48 1019.7 30.11 1019.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602230556 ***   0 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   46 1019.3 30.10 1018.7  68  57  0.00 ***** ***** ***** ** 
724940 23234 201602230600 ***   0 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   57   46 1019.3 ***** 1016.1  68  49 ***** ***** ***** ***** ** 
724940 23234 201602230656 ***   0 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   55 1018.5 30.08 1018.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602230756 190   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   56   49 1018.3 30.07 1017.7  68  48  0.00 ***** ***** ***** ** 
724940 23234 201602230759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  68 *** ***** *****  0.00 ***** ** 
724940 23234 201602230856 190   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   53   51 1018.3 30.07 1017.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602230956 ***   0 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   49 1017.6 30.05 1017.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602231056 200   5 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   46 1016.9 30.03 1016.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602231156 ***   0 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   44 1016.6 30.02 1016.0  57  50  0.00 ***** ***** ***** ** 
724940 23234 201602231200 ***   0 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   50   44 1016.6 ***** 1013.4  68  50 ***** ***** ***** ***** ** 
724940 23234 201602231256 ***   0 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   48   47 1017.2 30.04 1016.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602231356 ***   0 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   48 1017.3 30.04 1016.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602231456 210   3 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   50 1017.8 30.06 1017.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602231556 180   3 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   50 1018.5 30.08 1018.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602231656 150   5 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   45 1018.9 30.09 1018.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602231756 110   6 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   36 1018.8 30.09 1018.4  61  48  0.00 ***** ***** ***** ** 
724940 23234 201602231800 110   6 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   61   36 1018.8 ***** 1015.8  61  48 ***** ***** ***** ***** ** 
724940 23234 201602231856 080   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   60   47 1018.9 30.09 1018.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602231956 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   62   46 1018.3 30.07 1017.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602232056 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   67   32 1017.6 30.05 1017.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602232156 030   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   66   38 1016.7 30.03 1016.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602232256 020   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   68   34 1016.3 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602232356 040   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   67   32 1016.2 30.01 1015.7  70  59  0.00 ***** ***** ***** ** 
724940 23234 201602240000 040   3 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   67   32 1016.2 ***** 1013.1  70  50 ***** ***** ***** ***** ** 
724940 23234 201602240056 090   5 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   44 1015.9 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602240156 290  14 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   38 1016.6 30.02 1016.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602240256 270  16 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   45 1017.6 30.05 1017.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602240356 280  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   58   46 1018.0 30.06 1017.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602240456 280  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   57   49 1018.5 30.08 1018.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602240556 300   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   56   44 1018.9 30.09 1018.4  67  56  0.00 ***** ***** ***** ** 
724940 23234 201602240600 300   6 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   56   44 1018.9 ***** 1015.8  67  50 ***** ***** ***** ***** ** 
724940 23234 201602240656 050   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   58   52 1019.2 30.10 1018.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602240756 170   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   54   46 1019.2 30.10 1018.7  70  48  0.00 ***** ***** ***** ** 
724940 23234 201602240759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  70 *** ***** *****  0.00 ***** ** 
724940 23234 201602240856 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   56   41 1019.2 30.10 1018.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602240956 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   52   44 1018.9 30.09 1018.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602241056 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   51   39 1019.1 30.10 1018.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602241156 290   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   51   48 1019.2 30.10 1018.7  58  48  0.00 ***** ***** ***** ** 
724940 23234 201602241200 290   5 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   51   48 1019.2 ***** 1016.1  70  48 ***** ***** ***** ***** ** 
724940 23234 201602241256 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   51   51 1019.5 30.11 1019.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602241356 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   50   50 1019.9 30.12 1019.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602241456 190   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   50   49 1020.5 30.14 1020.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602241556 180   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   52   52 1021.1 30.16 1020.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602241656 060   3 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   55 1021.5 30.17 1021.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602241756 060   3 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   54 1021.5 30.17 1021.1  58  49  0.00 ***** ***** ***** ** 
724940 23234 201602241800 060   3 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   58   54 1021.5 ***** 1018.5  58  49 ***** ***** ***** ***** ** 
724940 23234 201602241856 080   3 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   52 1021.3 30.16 1020.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602241956 030   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   60   57 1020.6 30.14 1020.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602242056 020   8 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   57 1020.1 30.13 1019.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602242156 010   5 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   48 1019.7 30.11 1019.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602242256 030   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   65   49 1019.4 30.11 1019.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602242354 280  18 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   64   46 ****** 30.11 1019.0 *** *** ***** ***** ***** ***** ** 
724940 23234 201602242356 270  18 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   65   46 1019.7 30.11 1019.0  67  57  0.00 ***** ***** ***** ** 
724940 23234 201602250000 270  18 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   65   46 1019.7 ***** 1016.5  67  48 ***** ***** ***** ***** ** 
724940 23234 201602250056 290  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   65   44 1019.6 30.11 1019.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602250156 280  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   62   40 1019.5 30.11 1019.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602250256 270  15 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   60   37 1019.8 30.12 1019.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602250356 280  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   40 1019.7 30.11 1019.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602250456 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   42 1019.8 30.12 1019.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602250556 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   58   50 1019.9 30.12 1019.4  65  58  0.00 ***** ***** ***** ** 
724940 23234 201602250600 ***   0 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   50 1019.9 ***** 1016.8  65  48 ***** ***** ***** ***** ** 
724940 23234 201602250656 200   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   42 1019.8 30.12 1019.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602250756 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   58   43 1019.7 30.11 1019.0  67  48  0.00 ***** ***** ***** ** 
724940 23234 201602250759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  67 *** ***** *****  0.00 ***** ** 
724940 23234 201602250856 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   56   49 1019.5 30.11 1019.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602250956 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   44 1019.6 30.11 1019.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602251056 290   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   52 1019.5 30.11 1019.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602251156 200   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   53   51 1019.3 30.10 1018.7  60  52  0.00 ***** ***** ***** ** 
724940 23234 201602251200 200   3 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   51 1019.3 ***** 1016.1  67  52 ***** ***** ***** ***** ** 
724940 23234 201602251256 210   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   46 1019.7 30.11 1019.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602251356 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   48 1020.0 30.12 1019.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602251456 170   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   52   48 1020.2 30.13 1019.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602251556 ***   0 *** 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   54 **** 1021.0 30.15 1020.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602251656 060   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   58   58 1021.5 30.17 1021.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602251756 020   6 *** 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   59   58 1021.4 30.16 1020.7  59  51  0.00 ***** ***** ***** ** 
724940 23234 201602251800 020   6 *** *** SCT * * *  8.8 ** ** ** ** ** ** ** ** *   59   58 1021.4 ***** 1018.1  60  51 ***** ***** ***** ***** ** 
724940 23234 201602251856 030   5 *** 200 *** * * *  9.1 ** ** ** ** ** ** ** ** *   60   58 1021.4 30.16 1020.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602251956 360   3 *** 200 *** * * *  8.0 ** ** ** ** ** ** ** ** *   61   56 1021.0 30.15 1020.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602252056 010   3 *** 200 *** * * *  8.0 ** ** ** ** ** ** ** ** *   63   57 1020.0 30.12 1019.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602252156 020   6 *** 200 *** * * *  9.1 ** ** ** ** ** ** ** ** *   63   56 1019.1 30.10 1018.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602252256 020   6 *** 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   65   55 1018.8 30.09 1018.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602252356 360   3 *** 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   66   52 1018.5 30.08 1018.0  66  59  0.00 ***** ***** ***** ** 
724940 23234 201602260000 360   3 *** *** SCT * * *  8.8 ** ** ** ** ** ** ** ** *   66   52 1018.5 ***** 1015.4  66  52 ***** ***** ***** ***** ** 
724940 23234 201602260056 030   5 *** 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   65   54 1018.3 30.07 1017.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602260156 330   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   63   53 1018.3 30.07 1017.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602260256 290  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   62   50 1018.4 30.08 1018.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602260356 280  17 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   61   50 1018.8 30.09 1018.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602260456 280  15 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   60   47 1019.1 30.10 1018.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602260556 280  15 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   61   46 1019.0 30.09 1018.4  67  60  0.00 ***** ***** ***** ** 
724940 23234 201602260600 280  15 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   61   46 1019.0 ***** 1015.8  67  52 ***** ***** ***** ***** ** 
724940 23234 201602260656 300  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   48 1019.0 30.09 1018.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201602260756 280   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   56   48 1019.0 30.09 1018.4  67  50  0.00 ***** ***** ***** ** 
724940 23234 201602260759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  67 *** ***** *****  0.00 ***** ** 
